,pole_id,vgp_id,Name,slat,slon,n,dec,inc,k,α95,VGP_lat,VGP_lon,K,dp,dm,A95,age,2_sigma,min_age,max_age,error_dist,lithology,Q,kept_by_auth,ref,age ref,comments (Q breakdown),paleolatitude,vgp_lat,vgp_lon,vgp_lat_rev,vgp_lon_rev,vgp_lat_SH,vgp_lon_SH,comments on age,dip_dir,dip,comments (x = excluded)
332,VGPs_NAM\20,23,SG5,,,5.0,356.9,57.9,10.0,25.4,86.9,203.0,,,,,,,22.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Laughlin et al. (1969),,38.55723837295661,86.9,203.0,,,-86.9,23.0,preferred age range (no access to Laughlin et al. 1969),,,
333,VGPs_NAM\20,24,BC1,,,8.0,4.2,48.8,202.0,3.9,82.2,46.8,,,,,23.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Laughlin et al. (1969),,29.732648959473135,82.2,46.8,,,-82.2,226.8,preferred age range (no access to Laughlin et al. 1969),,,
334,VGPs_NAM\20,25,BC2,,,11.0,357.0,56.0,133.0,4.0,87.6,161.3,,,,,23.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Laughlin et al. (1969),,36.548818630164256,87.6,161.3,,,-87.6,341.3,preferred age range (no access to Laughlin et al. 1969),,,
335,VGPs_NAM\20,26,RR1-R,,,6.0,114.0,-42.4,96.0,8.3,-33.0,352.3,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-24.539672472986638,-33.0,352.3,,,-33.0,352.3,preferred age range on the basis on  F-T date,,,
336,VGPs_NAM\20,27,RR1,,,7.0,353.3,53.8,28.0,11.6,84.1,143.0,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,34.33945831952746,84.1,143.0,,,-84.1,323.0,preferred age range on the basis on  F-T date,,,
337,VGPs_NAM\20,28,RR3,,,7.0,36.5,39.1,19.0,14.2,55.3,359.1,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,22.113824068288036,55.3,359.1,,,-55.3,179.10000000000002,preferred age range on the basis on  F-T date,,,
338,VGPs_NAM\20,29,RR4,,,7.0,346.8,53.2,15.0,16.3,78.8,153.0,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,33.757333614689585,78.8,153.0,,,-78.8,333.0,preferred age range on the basis on  F-T date,,,
339,VGPs_NAM\20,30,RR4*,,,6.0,220.1,-0.9,13.0,19.7,-38.2,199.6,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),excluded by authors,-0.4500277599747247,-38.2,199.6,,,-38.2,199.6,preferred age range on the basis on  F-T date,,,
340,VGPs_NAM\20,31,RR5,,,6.0,359.8,45.2,14.0,18.7,80.0,75.6,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,26.725387217658618,80.0,75.6,,,-80.0,255.6,preferred age range on the basis on  F-T date,,,
341,VGPs_NAM\20,32,RR6,,,6.0,346.6,61.4,32.0,12.0,78.2,198.2,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,42.52284248608719,78.2,198.2,,,-78.2,18.19999999999999,preferred age range on the basis on  F-T date,,,
342,VGPs_NAM\20,33,RR6*,,,4.0,207.3,-22.5,41.0,14.5,-55.0,203.1,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),excluded by authors,-11.70091950815378,-55.0,203.1,,,-55.0,203.1,preferred age range on the basis on  F-T date,,,
343,VGPs_NAM\20,34,RR7-R,,,4.0,135.6,-43.9,22.0,19.8,-50.9,341.2,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-25.695033798930027,-50.9,341.2,,,-50.9,341.2,preferred age range on the basis on  F-T date,,,
344,VGPs_NAM\20,35,RR7,,,6.0,22.6,56.4,21.0,14.8,72.0,337.0,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,36.96367400460289,72.0,337.0,,,-72.0,157.0,preferred age range on the basis on  F-T date,,,
345,VGPs_NAM\20,36,RR8-R,,,4.0,120.5,-47.6,720.0,3.0,-40.1,353.6,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-28.703784845019573,-40.1,353.6,,,-40.1,353.6,preferred age range on the basis on  F-T date,,,
346,VGPs_NAM\20,37,RR9,,,5.0,196.8,-49.8,51.0,10.8,-74.7,183.5,,,,,,,21.0,23.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-30.611534093037243,-74.7,183.5,,,-74.7,183.5,preferred age range on the basis on  F-T date,,,
347,VGPs_NAM\20,38,CL1,,,7.0,15.7,50.0,108.0,5.8,75.7,4.5,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,30.78973302883215,75.7,4.5,,,-75.7,184.5,preferred age range; younger K-Ar and F-T dates interpreted as reheated,,,
348,VGPs_NAM\20,39,CL2,,,4.0,10.1,40.0,34.0,15.9,73.6,39.8,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,22.76047627461663,73.6,39.8,,,-73.6,219.8,preferred age range; younger K-Ar and F-T dates interpreted as reheated,,,
349,VGPs_NAM\20,40,CL3,,,6.0,31.9,56.9,14.0,18.7,64.7,333.0,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,37.48815026031717,64.7,333.0,,,-64.7,153.0,preferred age range; younger K-Ar and F-T dates interpreted as reheated,,,
350,VGPs_NAM\20,41,RM1,,,9.0,346.0,44.7,13.0,14.9,74.1,127.1,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,26.32580200902851,74.1,127.1,,,-74.1,307.1,preferred age range on the basis of K-Ar,,,
351,VGPs_NAM\20,42,RM2,,,6.0,9.5,44.9,12.0,20.5,76.9,33.5,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,26.48513483600765,76.9,33.5,,,-76.9,213.5,preferred age range on the basis of K-Ar,,,
352,VGPs_NAM\20,43,RM3,,,4.0,163.0,-44.5,36.0,15.4,-72.1,313.1,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-26.16713101214257,-72.1,313.1,,,-72.1,313.1,preferred age range on the basis of K-Ar,,,
353,VGPs_NAM\20,44,RM4,,,6.0,181.6,-21.3,22.0,16.2,-64.2,250.8,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-11.030999486818274,-64.2,250.8,,,-64.2,250.8,preferred age range on the basis of K-Ar,,,
354,VGPs_NAM\20,45,VC1-2,,,4.0,131.3,-44.4,314.0,5.2,-47.5,344.3,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-26.088041967536505,-47.5,344.3,,,-47.5,344.3,preferred age on the basis of K-Ar and F-T dates,,,
355,VGPs_NAM\20,46,VC2,,,4.0,77.9,-19.2,365.0,4.8,3.6,359.6,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-9.877228407333883,3.6,359.6,,,-3.6,179.60000000000002,preferred age on the basis of K-Ar and F-T dates,,,
356,VGPs_NAM\20,47,VC2-2,,,5.0,325.1,65.5,150.0,6.3,62.2,198.7,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,47.652314354639174,62.2,198.7,,,-62.2,18.69999999999999,preferred age on the basis of K-Ar and F-T dates,,,
357,VGPs_NAM\20,48,VC3,,,4.0,84.8,-30.5,103.0,8.0,-5.7,0.8,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-16.41088794690843,-5.7,0.8,,,-5.7,0.8,preferred age on the basis of K-Ar and F-T dates,,,
358,VGPs_NAM\20,49,VC3-2,,,4.0,133.5,-53.1,107.0,8.9,-52.3,353.9,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-33.66113347860349,-52.3,353.9,,,-52.3,353.9,preferred age on the basis of K-Ar and F-T dates,,,
359,VGPs_NAM\20,50,VC4*,,,5.0,169.0,-37.4,41.0,12.1,-71.5,169.0,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),excluded by authors,-20.92079876767533,-71.5,169.0,,,-71.5,169.0,preferred age on the basis of K-Ar and F-T dates,,,
360,VGPs_NAM\20,51,VC5*,,,7.0,74.8,62.5,31.0,11.0,34.5,312.0,,,,,26.0,,,,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),excluded by authors,43.84549897547616,34.5,312.0,,,-34.5,132.0,preferred age on the basis of K-Ar and F-T dates,,,
361,VGPs_NAM\20,52,CP1,,,7.0,61.7,73.2,14.0,16.9,45.1,294.6,,,,,,,25.0,26.0,uniform,plutonic,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,58.87492589182135,45.1,294.6,,,-45.1,114.60000000000002,same age as Rito de Medio body (RM),,,
362,VGPs_NAM\21,1,1.0,,,8.0,18.7,56.3,109.0,6.2,75.1,339.1,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,36.85956916202267,75.1,339.1,,,-75.1,159.10000000000002,,,,
363,VGPs_NAM\21,2,2.0,,,7.0,359.8,68.5,67.0,9.0,75.2,253.7,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,51.76821948271131,75.2,253.7,,,-75.2,73.69999999999999,,,,
364,VGPs_NAM\21,3,4.0,,,9.0,355.2,63.5,510.0,2.3,81.4,230.7,,,,,,,,,,tholeiitic basalt,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,45.08138325092736,81.4,230.7,,,-81.4,50.69999999999999,,,,
365,VGPs_NAM\21,4,5.0,,,6.0,5.9,40.2,18.0,17.2,75.0,52.8,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,22.905650474982494,75.0,52.8,,,-75.0,232.8,,,,
366,VGPs_NAM\21,5,7.0,,,9.0,166.8,-44.7,118.0,4.8,-74.5,304.0,,,,,,,,,,volcanic mudflow,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-26.32580200902851,-74.5,304.0,,,-74.5,304.0,,,,
367,VGPs_NAM\21,6,8.0,,,9.0,158.8,-52.0,246.0,3.5,-72.1,335.9,,,,,,,,,,volcanic mudflow,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-32.61805682214758,-72.1,335.9,,,-72.1,335.9,,,,
368,VGPs_NAM\21,7,9.0,,,7.0,352.6,53.7,401.0,3.0,83.3,140.5,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,34.24184689621718,83.3,140.5,,,-83.3,320.5,,,,
369,VGPs_NAM\21,8,12.0,,,7.0,309.9,64.1,61.0,7.8,52.1,193.6,,,,,,,,,,biotite-hornblende dacite porphyry dike,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,45.838592638999955,52.1,193.6,,,-52.1,13.599999999999994,,,,
370,VGPs_NAM\21,9,13.0,,,6.0,338.7,54.1,,,72.6,162.0,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,Bingham statistics k and a95,34.63372626708277,72.6,162.0,,,-72.6,342.0,,,,
371,VGPs_NAM\21,10,14.0,,,7.0,323.4,59.7,,,61.5,182.3,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,Bingham statistics k and a95,40.55186587023148,61.5,182.3,,,-61.5,2.3000000000000114,,,,
372,VGPs_NAM\21,11,15.0,,,8.0,338.0,32.1,585.0,2.3,62.3,124.4,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,17.414002157869533,62.3,124.4,,,-62.3,304.4,,,,
373,VGPs_NAM\21,12,16.0,,,7.0,293.5,60.6,,,39.7,191.2,,,,,,,,,,xenocrystic basaltic andesite,,,Brown and Golombek (1997),,Bingham statistics k and a95,41.58447298965046,39.7,191.2,,,-39.7,11.199999999999989,,,,
374,VGPs_NAM\21,13,18.0,,,9.0,176.0,-63.4,26.0,10.4,-81.8,54.2,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-44.95633395069141,-81.8,54.2,,,-81.8,54.2,,,,
375,VGPs_NAM\21,14,20.0,,,3.0,182.8,-57.2,133.0,12.6,-87.7,147.7,,,,,,,,,,dacite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-37.80603138664567,-87.7,147.7,,,-87.7,147.7,,,,
376,VGPs_NAM\21,15,21.0,,,7.0,353.5,73.5,26.0,12.7,67.4,245.5,,,,,,,,,,silicic alkaline-olivine basalt,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,59.35635488340527,67.4,245.5,,,-67.4,65.5,,,,
377,VGPs_NAM\21,16,23.0,,,7.0,177.6,-51.9,295.0,3.5,-85.0,277.9,,,,,,,,,,volcanic mudflow,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-32.524583901287436,-85.0,277.9,,,-85.0,277.9,,,,
378,VGPs_NAM\21,17,24.0,,,7.0,149.1,-56.8,106.0,5.9,-65.5,354.2,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-37.3827249489382,-65.5,354.2,,,-65.5,354.2,,,,
379,VGPs_NAM\21,18,25.0,,,8.0,166.6,-50.7,84.0,6.1,-77.6,320.8,,,,,,,,,,volcanic mudflow,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-31.41994966082075,-77.6,320.8,,,-77.6,320.8,,,,
380,VGPs_NAM\21,19,26.0,,,9.0,156.7,-49.5,329.0,2.8,-69.5,331.7,,,,,,,,,,volcanic mudflow,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,-30.345763546310874,-69.5,331.7,,,-69.5,331.7,,,,
381,VGPs_NAM\21,20,27.0,,,5.0,318.5,27.8,132.0,7.2,47.0,144.0,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,14.76832694538565,47.0,144.0,,,-47.0,324.0,,,,
382,VGPs_NAM\21,21,28.0,,,8.0,51.4,41.5,,,44.3,346.0,,,,,,,,,,andesite,,,Brown and Golombek (1997),,Bingham statistics k and a95,23.86280790246535,44.3,346.0,,,-44.3,166.0,,,,
383,VGPs_NAM\21,22,29.0,,,7.0,356.4,57.3,227.0,4.0,87.1,179.6,,,,,,,,,,dacite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,37.912529959118764,87.1,179.6,,,-87.1,359.6,,,,
384,VGPs_NAM\21,23,30.0,,,8.0,351.7,46.2,108.0,5.4,78.1,112.5,,,,,,,,,,andesite,,,Brown and Golombek (1997),,godawful figure for location - Mat tells me we can reverse engineer from the data,27.53731907364031,78.1,112.5,,,-78.1,292.5,,,,
385,VGPs_NAM\22,1,A1,,,8.0,145.8,-44.4,188.0,4.1,59.1,334.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-26.088041967536505,59.1,334.5,,,-59.1,154.5,,,,
386,VGPs_NAM\22,2,A2,,,8.0,54.5,29.1,223.0,3.7,37.5,353.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,15.551695187914635,37.5,353.4,,,-37.5,173.39999999999998,,,,
387,VGPs_NAM\22,3,A3,,,6.0,306.5,43.5,38.0,11.1,43.4,166.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,25.383510925057113,43.4,166.2,,,-43.4,346.2,,,,
388,VGPs_NAM\22,4,A4,,,7.0,156.4,-35.7,154.0,4.9,63.3,311.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-19.762675199686548,63.3,311.5,,,-63.3,131.5,,,,
389,VGPs_NAM\22,5,A5,,,8.0,144.3,-65.2,215.0,3.8,61.8,17.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-47.25805713113572,61.8,17.6,,,-61.8,197.6,,,,
390,VGPs_NAM\22,6,A6,,,9.0,199.8,-24.6,182.0,3.8,60.2,213.0,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-12.893864382075503,60.2,213.0,,,-60.2,33.0,,,,
391,VGPs_NAM\22,7,A7,,,9.0,13.6,54.7,23.0,11.0,78.9,348.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,35.22879500862214,78.9,348.2,,,-78.9,168.2,,,,
392,VGPs_NAM\22,8,A8,,,7.0,206.7,-61.2,167.0,4.7,68.8,141.7,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-42.28641373715193,68.8,141.7,,,-68.8,321.7,,,,
393,VGPs_NAM\22,9,A9,,,9.0,172.0,-29.0,106.0,5.0,67.7,275.3,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-15.490953961505856,67.7,275.3,,,-67.7,95.30000000000001,,,,
394,VGPs_NAM\22,10,A10,,,8.0,128.1,-20.6,45.0,8.4,36.6,329.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-10.643876924100176,36.6,329.2,,,-36.6,149.2,,,,
395,VGPs_NAM\22,11,A11,,,6.0,307.3,57.9,52.0,9.4,48.8,183.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,38.55723837295661,48.8,183.5,,,-48.8,3.5,,,,
396,VGPs_NAM\22,12,A12,,,6.0,1.3,47.1,39.0,10.9,81.4,66.9,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,28.28309886226625,81.4,66.9,,,-81.4,246.9,,,,
397,VGPs_NAM\22,13,A13,,,7.0,124.0,-37.2,1478.0,1.6,39.1,342.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-20.78278827896605,39.1,342.4,,,-39.1,162.39999999999998,,,,
398,VGPs_NAM\22,14,A14,,,7.0,163.0,-34.8,269.0,3.7,66.9,299.3,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-19.162802152830437,66.9,299.3,,,-66.9,119.30000000000001,,,,
399,VGPs_NAM\22,15,A15,,,8.0,160.6,-21.1,369.0,2.9,58.7,293.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-10.920124896147493,58.7,293.6,,,-58.7,113.60000000000002,,,,
400,VGPs_NAM\22,16,A16,,,7.0,77.7,-64.0,108.0,6.8,18.1,28.8,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-45.711563810659094,18.1,28.8,,,-18.1,208.8,,,,
401,VGPs_NAM\22,17,A17,,,7.0,36.7,42.5,171.0,4.6,56.4,355.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,24.615621632891315,56.4,355.5,,,-56.4,175.5,,,,
402,VGPs_NAM\22,18,A18,,,6.0,129.8,-72.3,222.0,4.5,51.3,33.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-57.45066633276935,51.3,33.2,,,-51.3,213.2,,,,
403,VGPs_NAM\22,19,A19,,,7.0,353.7,44.6,880.0,2.0,78.2,103.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,26.246384128902722,78.2,103.2,,,-78.2,283.2,,,,
404,VGPs_NAM\22,20,A20,,,10.0,232.4,62.4,48.0,7.0,3.6,219.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,43.72368002531006,3.6,219.6,,,-3.6,39.599999999999994,,,,
405,VGPs_NAM\22,21,AS1,,,6.0,17.4,50.8,56.0,9.1,74.7,359.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,31.510819625872127,74.7,359.2,,,-74.7,179.2,,,,
406,VGPs_NAM\22,22,AS2,,,5.0,24.7,56.6,25.0,15.7,70.3,335.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,37.17267129056394,70.3,335.6,,,-70.3,155.60000000000002,,,,
407,VGPs_NAM\22,23,AS3,,,6.0,34.4,64.1,61.0,8.6,62.9,314.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,45.838592638999955,62.9,314.5,,,-62.9,134.5,,,,
408,VGPs_NAM\22,24,AS4,,,8.0,33.6,68.4,18.0,13.5,62.1,301.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,51.625846041603594,62.1,301.6,,,-62.1,121.60000000000002,,,,
409,VGPs_NAM\22,25,AS5,,,6.0,314.2,47.0,14.0,18.6,50.8,165.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,28.199513132698353,50.8,165.4,,,-50.8,345.4,,,,
410,VGPs_NAM\22,26,AS6,,,6.0,341.8,46.1,38.0,11.1,72.1,138.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,27.455345188619713,72.1,138.4,,,-72.1,318.4,,,,
411,VGPs_NAM\22,27,QL1-2,,,5.0,43.0,-14.9,171.0,5.9,81.1,63.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-7.578113401940382,81.1,63.5,,,-81.1,243.5,,,,
412,VGPs_NAM\22,28,QL2-2,,,5.0,45.3,-12.0,76.0,8.9,82.2,94.3,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-6.066524724887446,82.2,94.3,,,-82.2,274.3,,,,
413,VGPs_NAM\22,29,QL3-2,,,8.0,27.1,-9.9,20.0,12.8,69.7,75.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-4.987223521227747,69.7,75.4,,,-69.7,255.4,,,,
414,VGPs_NAM\22,30,QL4,,,9.0,323.1,61.9,100.0,8.1,61.3,188.8,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,43.11934017627434,61.3,188.8,,,-61.3,8.800000000000011,,,,
415,VGPs_NAM\22,31,QL5,,,6.0,300.9,61.3,127.0,7.2,45.0,190.9,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,42.40447400431515,45.0,190.9,,,-45.0,10.900000000000006,,,,
416,VGPs_NAM\22,32,QL5-2,,,8.0,48.4,38.4,48.0,8.1,85.4,331.0,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,21.618181048229665,85.4,331.0,,,-85.4,151.0,,,,
417,VGPs_NAM\22,33,QL6,,,8.0,310.3,62.1,414.0,4.0,52.0,190.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,43.36012872497427,52.0,190.4,,,-52.0,10.400000000000006,,,,
418,VGPs_NAM\22,34,QL7,,,8.0,7.8,-78.6,37.0,13.3,14.9,71.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-68.03722162383887,14.9,71.6,,,-14.9,251.6,,,,
419,VGPs_NAM\22,35,QL7-2,,,8.0,19.8,16.2,22.0,12.2,78.0,67.7,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,8.265169206437578,78.0,67.7,,,-78.0,247.7,,,,
420,VGPs_NAM\22,36,QL8,,,9.0,163.6,-30.7,58.0,10.6,64.5,293.4,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,-16.535010290768334,64.5,293.4,,,-64.5,113.39999999999998,,,,
421,VGPs_NAM\22,37,QL8-2,,,7.0,33.4,22.7,28.0,11.6,88.3,211.6,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,11.813375471542587,88.3,211.6,,,-88.3,31.599999999999994,,,,
422,VGPs_NAM\22,38,QL9,,,5.0,8.2,59.0,39.0,12.4,83.2,323.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,39.76518738415266,83.2,323.5,,,-83.2,143.5,,,,
423,VGPs_NAM\22,39,QL10,,,8.0,341.6,67.6,28.0,10.7,71.0,216.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,50.49985916577205,71.0,216.5,,,-71.0,36.5,,,,
424,VGPs_NAM\22,40,QL11,,,7.0,295.7,43.5,51.0,8.5,34.8,172.1,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,25.383510925057113,34.8,172.1,,,-34.8,352.1,,,,
425,VGPs_NAM\22,41,QL12,,,8.0,308.5,73.3,64.0,6.6,50.4,215.3,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,59.03503203004991,50.4,215.3,,,-50.4,35.30000000000001,,,,
426,VGPs_NAM\22,42,QL13,,,5.0,318.7,33.9,40.0,10.9,49.5,149.2,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,18.5716306456178,49.5,149.2,,,-49.5,329.2,,,,
427,VGPs_NAM\22,43,QL14,,,6.0,351.0,60.0,46.0,10.0,81.9,197.5,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,40.8933946491309,81.9,197.5,,,-81.9,17.5,,,,
428,VGPs_NAM\22,44,QL15,,,8.0,21.2,37.1,24.0,11.6,65.5,19.7,,,,,27.0,,26.0,28.0,uniform,mixed,,,Hagstrum and Lipman (1986),Lipman et al. (1986),,20.713962779709362,65.5,19.7,,,-65.5,199.7,,,,
